user_id,book_id,rating
10610,461,3
10610,213,4
10610,173,5
10610,162,4
10610,131,4
10610,130,3
10610,325,4
10610,150,5
10610,211,5
10610,157,5
10610,198,5
10610,81,5
10140,471,3
8440,572,5
8440,4,3
8440,25,3
8440,8,3
8440,43,3
8440,15,4
8440,37,4
8440,36,4
8440,42,3
8440,11,5
8440,66,4
8440,80,4
8440,85,4
8440,2,3
8440,21,3
8440,14,3
8440,117,4
8440,63,3
8440,24,3
8440,131,5
8440,18,3
8440,94,5
8440,35,2
8440,28,3
8440,229,4
8440,27,3
8440,26,2
8440,225,4
8440,29,3
8440,58,4
8440,83,3
8440,102,4
8440,67,4
8440,45,5
8440,125,3
8440,59,4
8440,32,3
8440,76,3
8440,100,5
8440,22,4
8440,126,4
8440,265,4
8440,46,4
8440,287,3
8440,179,3
8440,255,3
8440,219,4
8440,93,3
8440,325,4
8440,178,3
8440,119,5
8440,81,3
8440,115,3
8440,23,3
8440,150,4
8440,468,5
8440,157,4
8440,129,4
8440,50,4
8440,198,4
8440,57,5
8440,9,1
8440,130,3
8440,138,3
8440,204,3
8440,40,4
8440,114,2
8440,132,1
8440,296,4
8440,116,3
8440,271,4
8440,60,4
8440,62,4
8440,339,5
8440,118,4
8440,301,4
8440,436,5
8440,426,4
8440,620,4
8440,476,4
8440,496,3
8440,354,5
8440,158,5
8440,444,4
8440,483,3
8440,346,5
8440,391,3
8440,518,5
8440,590,3
8440,77,3
8440,251,3
8440,304,3
8440,826,3
8440,515,3
8440,364,3
8440,148,3
8440,326,3
8440,361,3
8440,274,2
8440,386,4
8440,374,2
8440,704,4
8440,453,3
8440,546,2
8440,82,3
8440,248,3
8440,375,2
8440,256,3
8440,335,4
8440,358,3
8440,410,2
8440,650,3
8440,273,4
8440,639,4
8440,136,4
8440,733,3
8440,263,3
8440,245,3
8440,195,3
8440,730,4
8440,101,3
8440,621,4
8440,278,4
8440,272,5
10610,289,5
10610,179,5
10610,104,4
10610,171,5
10610,178,3
10610,119,4
10610,323,4
10610,270,5
10610,559,5
10610,230,4
10610,424,5
10610,9,3
10610,154,5
10610,205,5
10610,296,5
10610,116,3
10610,60,5
10610,118,5
10610,620,4
10610,426,2
10610,301,4
10610,401,4
10610,407,4
10610,354,4
10610,427,5
10610,483,4
10610,306,4
10610,264,3
10610,167,3
10610,826,5
10610,148,4
10610,364,5
10610,714,5
10610,523,5
10610,248,4
10610,353,4
10610,570,5
10610,410,5
10610,456,5
10610,494,5
10610,696,5
10610,715,3
10610,471,3
10610,495,5
10610,187,4
10610,123,4
10610,538,3
10610,409,5
10610,425,3
10610,658,2
10610,408,5
10610,478,4
10610,402,5
10610,545,3
10610,451,3
10317,457,2
10317,16,4
11216,4,3
11216,8,3
11216,50,5
11216,94,2
11216,32,4
11216,14,3
11216,5,4
11216,29,3
11216,28,4
11216,58,5
11216,42,4
11216,79,2
11216,83,5
11216,71,3
11216,103,5
11216,109,5
11216,194,2
11216,57,2
11216,100,5
11216,115,4
11216,118,4
11216,111,3
11216,26,4
11216,11,5
11216,86,3
11216,82,3
11216,62,4
11216,2,3
11216,3,4
11216,10,5
11216,38,3
11216,43,4
11216,76,5
11216,44,5
11216,66,4
11216,272,4
11216,137,5
11216,126,4
11216,136,3
11216,13,2
11216,24,3
11216,7,3
11216,49,3
11216,52,3
11216,22,3
11216,56,2
11216,9,3
11216,131,5
11216,85,5
11216,133,3
11216,63,5
11216,225,3
11216,102,5
11216,172,4
11216,59,3
11216,125,2
11216,97,5
11216,289,4
11216,219,3
11216,179,3
11216,142,4
11216,93,5
11216,171,5
11216,498,5
11216,150,5
11216,284,3
11216,157,2
11216,129,3
11216,90,5
11216,198,5
11216,1,5
11216,160,5
11216,230,4
11216,559,4
11216,321,5
11216,138,4
11216,204,3
11216,114,3
11216,205,4
11216,296,3
11216,116,3
11216,132,3
11216,271,3
11216,311,4
11216,339,5
11216,233,4
11216,436,4
11216,476,2
11216,158,2
11216,258,5
11216,496,5
11216,186,3
11216,306,5
11216,483,3
11216,251,2
11216,413,3
11216,17,4
11216,590,3
11216,107,3
11216,326,3
11216,304,5
11216,515,4
11216,386,5
11216,453,4
11216,457,5
11216,51,4
11216,540,3
11216,546,2
11216,358,4
11216,153,4
11216,134,4
11216,463,2
11216,733,3
11216,471,4
11216,696,4
11216,621,3
11216,278,5
11216,355,5
11216,16,4
11216,47,4
11216,545,4
8440,180,3
10317,142,3
11527,4,5
11527,2,5
11527,3,3
11527,26,3
11527,25,4
11527,8,4
11527,18,4
11527,24,5
11527,5,4
11527,27,4
11527,21,4
11527,23,4
11527,11,4
11527,29,4
11527,10,3
11527,414,3
11527,46,4
11527,47,4
11527,195,3
11527,52,3
11527,41,3
11527,201,2
11527,38,5
11527,45,5
11527,115,5
11527,60,5
11527,57,4
11527,212,4
11527,22,3
11527,81,4
11527,49,4
11527,56,3
11527,9,3
11527,407,4
11527,467,5
11527,31,5
11527,16,5
11527,417,3
11527,372,4
11527,682,3
11527,344,4
11527,383,5
11527,312,3
11527,217,5
11527,186,4
11527,216,5
11527,1,5
11527,35,3
11527,36,5
11527,77,4
11527,117,3
11527,62,4
11527,219,3
11527,245,5
11527,386,4
11527,53,4
11527,621,5
11527,7,5
11527,223,4
11527,158,4
11527,15,4
11527,282,3
11527,37,3
11527,59,4
11527,80,3
11527,17,5
11527,93,5
11527,480,3
11527,289,4
11527,356,5
11527,425,5
11527,28,4
11527,497,3
11527,368,3
11527,355,4
11527,595,4
11527,13,3
11527,189,4
11527,131,4
11527,94,5
11527,14,4
11527,119,4
11527,32,5
11527,129,4
11527,337,3
11527,255,5
11527,100,5
11527,33,4
11527,325,4
11527,70,4
11527,426,3
11527,178,3
11527,181,3
11527,391,4
11527,233,4
11527,168,4
11527,287,5
11527,118,4
11527,157,4
11527,142,3
11527,150,4
11527,476,5
11527,483,3
11527,85,4
11527,198,4
11527,270,5
11527,544,4
11527,126,4
11527,350,3
11527,102,3
11527,179,3
11527,306,4
11527,101,4
11527,516,3
11527,495,5
11527,238,3
11527,58,5
11527,251,5
11527,125,5
11527,54,3
11527,358,3
11527,271,4
11527,50,4
11527,79,4
11527,138,3
11527,116,4
11527,83,2
11527,444,3
11527,597,5
11527,137,5
11527,148,4
11527,496,5
11527,620,3
11527,311,3
11527,463,4
11527,453,3
11527,272,3
11527,733,3
11527,371,4
11544,4,4
11544,2,3
11544,26,2
11544,25,3
11544,8,3
11544,18,3
11544,24,4
11544,5,4
11544,27,3
11544,21,2
11544,23,3
11544,10,2
11544,29,4
11544,11,3
11544,13,4
11544,14,4
11544,7,4
11544,28,5
11544,58,4
11544,19,5
11544,22,4
11544,15,3
11544,57,3
11544,38,5
11544,43,4
11544,65,4
11544,83,4
11544,66,2
11544,103,5
11544,79,4
11544,35,3
11544,60,4
11544,62,5
11544,67,3
11544,94,5
11544,33,2
11544,109,4
11544,76,3
11544,89,4
11544,92,3
11544,194,4
11544,71,4
11544,181,2
11544,48,3
11544,54,2
11544,47,3
11544,42,2
11544,44,2
11544,3,1
11544,261,3
11544,70,4
11544,118,2
11544,53,1
11544,272,3
11544,73,1
11544,126,3
11544,233,3
11544,400,4
11544,222,4
11544,113,5
11544,209,3
11544,276,3
11544,56,1
11544,63,4
11544,142,5
11544,212,4
11544,255,2
11544,86,4
11544,119,4
11544,288,3
11544,131,5
11544,84,2
11544,95,3
11544,495,1
11544,177,2
11544,498,2
11544,323,4
11544,287,2
11544,173,3
11544,329,3
11544,284,3
11544,150,3
11544,408,4
11544,516,4
11544,682,4
11544,258,2
11544,129,4
11544,97,3
11544,597,3
11544,378,4
11544,160,3
11544,289,5
11544,229,4
11544,436,1
11544,314,2
11544,264,3
11544,179,4
11544,407,4
11544,138,4
11544,205,4
11544,191,4
11544,180,3
11544,395,4
11544,161,4
11544,546,2
11544,461,4
11544,424,4
11544,130,5
11544,155,4
11544,405,4
11544,666,3
11544,360,5
11544,590,4
11544,219,2
11544,413,4
11544,188,4
11544,476,4
11544,584,3
11544,189,4
11544,49,1
11544,52,1
11544,9,2
11544,453,4
11588,15,3
11588,2,4
11588,7,5
11588,19,5
11588,62,5
11588,53,2
11588,3,3
11588,10,4
11588,38,3
11588,44,3
11588,272,4
11588,4,3
11588,8,4
11588,5,4
11588,50,5
11588,14,4
11588,32,4
11588,65,4
11588,29,5
11588,28,4
11588,58,4
11588,42,3
11588,79,3
11588,71,3
11588,127,3
11588,13,4
11588,55,4
11588,54,3
11588,70,3
11588,126,3
11588,75,2
11588,78,2
11588,189,5
11588,25,4
11588,52,3
11588,37,4
11588,49,3
11588,56,4
11588,80,3
11588,85,5
11588,21,4
11588,133,3
11588,24,4
11588,18,4
11588,117,4
11588,27,4
11588,131,5
11588,225,5
11588,102,4
11588,45,3
11588,125,4
11588,87,4
11588,113,3
11588,219,5
11588,287,5
11588,179,4
11588,104,3
11588,93,4
11588,23,4
11588,255,5
11588,119,3
11588,180,3
11588,284,2
11588,323,3
11588,64,2
11588,130,3
11588,138,3
11588,204,3
11588,205,4
11588,114,2
11588,184,4
11588,296,4
11588,60,3
11588,213,4
11588,339,5
11588,191,3
11588,161,5
11588,301,3
11588,212,5
11588,233,3
11588,436,3
11588,158,4
11588,426,3
11588,258,3
11588,401,3
11588,122,3
11588,407,4
11588,186,3
11588,155,5
11588,444,4
11588,561,3
11588,264,3
11588,413,3
11588,391,4
11588,196,3
11588,364,4
11588,41,3
11588,249,3
11588,595,2
11588,358,4
11588,256,4
11588,410,4
11588,696,5
11588,495,2
11588,577,4
11588,408,4
11588,480,5
11588,292,4
11588,345,3
11588,545,5
11588,360,3
11588,368,5
11588,36,3
11588,83,4
11588,59,5
11588,289,4
11588,142,3
11588,160,4
11588,321,4
11588,116,4
11588,297,4
11692,4,5
11692,10,5
11692,13,5
11692,15,5
11692,42,5
11692,2,3
11692,11,4
11692,5,4
11692,80,4
11692,85,5
11692,38,4
11692,33,4
11692,14,5
11692,7,4
11692,131,4
11692,26,3
11692,29,4
11692,94,5
11692,58,4
11692,102,5
11692,83,5
11692,47,5
11692,67,4
11692,45,3
11692,65,4
11692,32,3
11692,79,4
11692,87,4
11692,22,4
11692,113,4
11692,100,5
11692,46,4
11692,265,4
11692,179,4
11692,93,4
11692,23,3
11692,255,5
11692,341,4
11692,325,4
11692,597,4
11692,150,5
11692,115,5
11692,81,5
11692,157,5
11692,468,3
11692,198,3
11692,50,5
11692,160,4
11692,168,4
11692,57,4
11692,514,4
11692,71,5
11692,9,3
11692,64,4
11692,357,3
11692,138,3
11692,461,5
11692,114,3
11692,40,5
11692,116,3
11692,296,3
11692,60,4
11692,132,4
11692,213,4
11692,311,5
11692,339,4
11692,118,4
11692,301,4
11692,233,5
11692,436,4
11692,258,5
11692,426,4
11692,476,5
11692,122,4
11692,186,4
11692,407,4
11692,496,5
11692,427,4
11692,306,5
11692,251,5
11692,31,5
11692,391,4
11692,148,4
11692,364,4
11692,304,5
11692,515,4
11692,326,4
11692,274,5
11692,293,3
11692,361,4
11692,249,4
11692,704,5
11692,516,5
11692,358,5
11692,245,3
11692,256,4
11692,529,4
11692,43,4
11692,195,3
11692,273,3
11692,136,3
11692,696,4
11692,733,3
11692,715,4
11692,278,4
11692,730,5
11692,101,4
11692,272,5
11692,217,5
11692,495,4
11692,328,4
11692,409,4
11692,123,4
11692,86,3
11692,538,5
11692,300,3
11692,501,4
11692,354,3
11692,231,4
10535,16,4
10535,98,5
10535,140,5
10535,265,5
10535,40,2
10535,101,4
10535,31,4
10535,361,5
10535,523,4
10535,278,5
11839,4,5
11839,8,3
11839,5,4
11839,50,3
11839,32,4
11839,35,4
11839,101,5
11839,58,5
11839,79,4
11839,83,5
11839,103,3
11839,33,4
11839,22,4
11839,57,5
11839,40,3
11839,26,5
11839,11,4
11839,86,4
11839,222,5
11839,15,3
11839,127,4
11839,2,5
11839,7,2
11839,62,4
11839,3,1
11839,10,5
11839,43,3
11839,66,5
11839,54,2
11839,75,4
11839,78,3
11839,136,3
11839,108,2
11839,228,1
11854,209,5
11854,222,1
11854,84,3
11854,288,3
11854,15,3
11854,92,5
11854,2,5
11854,7,5
11854,19,5
11854,62,5
11854,53,5
11854,3,1
11854,10,4
11854,38,4
11854,43,3
11854,76,4
11854,44,5
11854,66,5
11854,89,5
11854,13,3
11854,48,5
11854,54,5
11854,78,5
11854,136,1
11854,108,3
11854,104,5
11854,47,5
11854,229,5
11854,52,1
11854,37,3
11854,189,5
11854,25,4
11854,36,4
11854,56,1
11854,49,1
11854,85,5
11854,21,4
11854,20,3
11854,24,4
11854,18,4
11854,63,3
11854,27,4
11854,131,3
11854,225,3
11854,102,3
11854,59,4
11854,67,3
11854,125,3
11854,95,3
11854,87,2
11854,97,3
11854,113,4
11854,46,4
11854,265,4
11854,287,4
11854,142,2
11854,179,2
11854,23,4
11854,93,3
11854,255,3
11854,341,3
11854,119,3
11854,178,4
11854,498,2
11854,597,2
11854,180,2
11854,173,4
11854,157,4
11854,81,4
11854,284,4
11854,468,3
11854,129,3
11854,1,4
11854,198,3
11854,168,4
11854,514,3
11854,9,1
11854,64,4
11854,138,3
11854,321,4
11854,154,3
11854,181,2
11854,204,3
11854,205,3
11854,512,4
11854,68,3
11854,114,5
11854,184,2
11854,116,3
11854,296,4
11854,132,5
11854,191,4
11854,161,5
11854,271,4
11854,339,3
11854,212,3
11854,158,2
11854,233,4
11854,155,4
11854,186,3
11854,122,2
11854,17,3
11854,346,5
11854,251,4
11854,264,3
11854,518,4
11854,297,4
11854,391,4
11854,425,4
11854,545,4
11854,417,4
11854,300,3
11854,195,3
11854,249,3
11854,221,3
11854,278,3
11854,172,4
11854,177,3
11854,457,4
11854,413,3
11854,485,3
11854,337,3
11854,314,3
11854,176,4
11854,590,2
11854,682,2
11854,325,3
11854,620,3
11854,270,2
11854,646,4
11854,441,3
11854,243,3
11854,305,4
11854,237,3
11854,488,4
11854,556,2
11854,675,4
11854,578,4
11927,5,5
11927,50,3
11927,14,3
11927,65,3
11927,35,3
11927,101,3
11927,94,4
11927,29,3
11927,28,3
11927,58,2
11927,42,4
11927,71,3
11927,103,5
11927,109,2
11927,33,5
11927,22,2
11927,57,2
11927,40,1
11927,115,4
11927,26,2
11927,11,2
11927,72,3
11927,86,2
11927,222,4
11927,84,3
11927,266,2
11927,15,2
11927,92,3
11927,2,5
11927,7,5
11927,19,5
11927,62,5
11927,3,4
11927,10,5
11927,76,3
11927,44,4
11927,13,4
11927,55,3
11927,48,3
11927,54,4
11927,371,3
11927,75,3
11927,78,3
11927,108,2
11927,310,3
11927,228,2
11927,584,5
11927,268,3
11927,216,5
11927,414,2
11927,31,4
11927,383,4
11927,51,3
11927,122,3
11927,153,3
11927,134,3
11927,52,4
11927,49,4
11927,25,5
11927,56,5
11927,18,5
11927,24,5
11927,27,5
11927,21,5
11927,23,3
11927,368,5
11927,480,5
11927,41,5
11927,151,3
11927,214,3
11927,175,3
11927,159,3
11927,306,4
11927,304,4
11927,287,5
11927,255,5
11927,142,5
11927,195,2
12002,4,4
12002,8,4
12002,5,5
12002,50,3
12002,14,2
12002,32,3
12002,65,5
12002,94,4
12002,71,5
12002,109,4
12002,103,4
12002,42,3
12002,58,4
12002,29,3
12002,33,3
12002,22,1
12002,111,2
12002,121,3
12002,26,2
12002,11,3
12002,222,4
12002,15,4
12002,127,4
12002,82,3
12002,2,4
12002,7,5
12002,19,5
12002,62,5
12002,53,1
12002,10,4
12002,43,4
12002,76,4
12002,13,5
12002,55,5
12002,48,5
12002,54,3
12002,70,4
12002,126,4
12002,276,5
12002,78,2
12002,25,4
12002,18,5
12002,24,5
12002,27,4
12002,21,4
12002,23,5
12002,60,3
12002,67,4
12002,64,3
11927,730,2
11927,249,3
11927,168,4
11927,204,3
11927,374,3
11927,256,1
11927,495,4
11927,410,2
11927,205,3
11927,123,3
11927,408,4
7523,137,5
7523,17,5
7523,41,3
7523,52,5
7523,56,4
7523,3,5
7523,49,5
7523,73,4
7523,22,3
7523,151,3
7523,214,3
7523,38,4
7523,159,4
7523,10,4
7523,62,4
7523,25,5
7523,57,5
7523,24,5
7523,2,5
7523,4,5
7523,189,5
7523,13,3
7523,8,3
7523,37,3
7523,36,5
7523,42,3
7523,11,3
7523,85,5
7523,21,5
7523,33,5
7523,14,2
7523,18,5
7523,27,5
7523,28,3
7523,35,3
7523,89,4
7523,26,4
7523,94,2
7523,102,3
7523,172,2
7523,67,5
7523,32,4
7523,87,5
7523,79,1
7523,55,2
7523,113,3
7523,100,5
7523,46,5
7523,142,5
7523,23,5
7523,179,5
7523,104,2
7523,48,3
7523,325,5
7523,150,5
7523,115,2
7523,173,1
7523,81,4
7523,90,4
7523,50,5
7523,168,3
7523,64,5
7523,19,5
7523,559,1
7523,40,1
7523,60,2
7523,132,5
7523,161,5
7523,212,4
7523,186,5
7523,306,4
7523,304,3
7523,326,4
7523,53,5
7523,704,5
7523,199,3
7523,82,4
7523,174,2
7523,256,2
7523,621,4
7523,217,2
12002,1,4
12002,17,3
12002,20,3
11927,291,4
9108,56,5
9108,189,3
9108,25,4
9108,24,4
9108,63,4
9108,102,4
9108,59,4
9108,47,5
9108,125,3
9108,67,3
9108,23,3
9108,171,4
9108,341,4
9108,157,4
9108,137,1
9108,81,4
9108,461,3
9108,496,2
9108,311,3
9108,424,2
9108,453,2
9108,31,3
9108,401,5
9108,704,2
9108,148,3
10140,396,4
7523,51,3
7523,153,3
7523,417,3
7523,340,4
7523,378,2
7523,328,4
7523,111,5
7523,331,3
7523,134,3
7523,175,3
7523,15,4
7523,65,2
7523,70,4
7523,391,4
7523,59,4
7523,155,4
7523,157,3
7523,284,2
7523,383,3
7523,425,5
7523,208,5
12761,70,5
12761,101,5
12761,104,2
12761,25,4
12761,480,4
12761,368,4
12761,4,4
12761,8,5
12761,5,5
12761,50,4
12761,14,4
12761,32,4
12761,65,2
12761,29,3
12761,42,5
12761,58,4
12761,79,5
12761,28,5
12761,33,5
12761,26,4
12761,72,5
12761,209,5
12761,15,3
12761,2,5
12761,7,5
12761,19,5
12761,53,3
12761,3,2
12761,10,5
12761,43,4
12761,62,4
12761,76,5
12761,66,5
12761,89,5
12761,272,3
12761,13,5
12761,55,5
12761,48,4
12761,126,5
12761,371,5
12761,400,2
12761,103,5
12761,1,5
12761,159,5
12761,534,2
12761,447,2
12761,63,3
12761,138,4
12761,160,5
12761,97,4
12761,93,5
12761,154,4
12761,116,5
12761,229,5
12761,341,4
12761,71,4
12761,230,5
12761,125,5
12761,131,2
12761,95,5
12761,471,5
12761,451,5
12761,248,4
12761,130,5
12761,121,2
12761,361,3
12761,113,4
12761,646,4
12761,301,4
12761,133,5
12761,413,5
12761,531,5
12761,225,5
12761,293,3
12761,353,5
12761,387,3
12761,390,5
12761,37,5
12761,59,5
12761,178,3
12761,597,5
12761,155,5
12761,161,5
12761,530,4
12761,213,3
12761,576,5
12761,375,5
12761,485,5
12761,129,4
12761,289,5
12761,650,2
12761,714,5
12761,478,4
12761,540,5
12761,180,5
12761,189,5
12761,595,5
12761,257,5
12761,284,2
12761,346,5
12761,18,5
12761,27,5
12761,23,5
12761,24,5
12761,21,5
12761,49,2
12761,52,3
12761,56,3
12761,122,3
12761,41,5
12761,332,4
12761,345,2
12761,117,5
12761,219,5
12761,347,3
12761,542,4
12761,292,4
12761,682,4
12761,314,3
12761,602,4
12761,620,5
12761,641,4
12761,151,5
12761,399,4
12761,593,5
12761,214,5
12761,232,4
12761,175,5
12761,205,4
12761,17,5
12761,20,5
12761,90,5
12761,245,4
12761,386,5
10317,98,4
8440,133,3
8440,121,3
8440,104,4
8440,31,5
8440,233,3
8440,16,4
8440,378,5
8440,111,3
8440,372,3
12874,306,4
12874,118,4
12874,43,4
12874,715,3
12874,138,3
12874,301,4
12874,93,4
12874,560,4
12874,79,3
12874,341,3
12874,15,4
12874,66,5
12874,42,4
12874,75,5
12874,22,5
12874,142,5
12874,33,4
12874,57,5
12874,8,4
12874,11,5
12874,4,5
12874,5,4
12874,24,4
12874,67,4
12874,21,4
12874,115,4
12874,26,5
12874,81,4
12874,407,2
12874,9,5
12874,111,4
12874,331,5
12874,216,4
12874,344,5
12874,383,4
12874,414,3
12874,333,4
12874,145,3
12874,228,4
12874,150,3
12874,10,4
12874,265,4
12874,13,4
12874,131,2
12874,501,3
12874,48,3
12874,233,2
12874,121,3
12874,14,4
12874,230,3
12874,310,4
12874,63,3
12874,343,4
12874,178,3
12874,650,4
12874,172,4
12874,55,3
12874,177,4
12874,171,3
12874,485,3
12874,396,4
12874,101,4
12874,714,2
12874,160,4
12874,597,3
12874,83,3
12874,56,3
12874,85,4
12874,18,4
12874,133,4
12874,229,4
12874,117,4
12874,109,4
12874,29,3
12874,102,2
12874,59,4
12874,58,4
12874,219,4
12874,125,2
12874,23,4
12874,76,2
12874,113,3
12874,179,3
12874,157,4
12874,498,3
12874,50,4
12874,514,4
12874,130,4
12874,204,4
12874,321,4
12874,154,2
12874,116,4
12874,44,4
12874,296,4
12874,213,3
12874,444,4
12874,401,2
12874,427,3
12874,364,4
12874,264,3
12874,107,4
12874,358,5
12874,245,4
12874,595,3
12874,278,4
12874,570,3
12874,621,4
12874,531,2
12874,545,4
12874,471,3
12874,479,3
12874,402,3
12874,257,4
12874,497,3
12874,2,4
12874,347,4
12874,32,2
12874,71,2
12874,248,2
12874,646,2
12874,387,2
12874,80,4
12874,37,4
12874,155,4
12874,161,4
12874,162,2
12874,576,2
12874,773,2
12874,639,4
12874,544,4
12874,681,5
12874,317,4
12874,251,4
12874,339,5
12874,601,4
12874,189,4
12874,7,4
12946,4,5
12946,8,4
12946,5,5
12946,14,5
12946,50,1
12946,32,5
12946,35,4
12946,101,5
12946,28,5
12946,58,5
12946,42,5
12946,79,3
12946,71,3
12946,109,5
12946,33,5
12946,22,3
12946,57,5
12946,40,5
12946,115,5
12946,111,4
12946,26,3
12946,72,1
12946,11,5
12946,222,4
12946,15,4
12946,82,5
12946,236,5
12946,127,4
12946,2,5
12946,7,5
12946,19,5
12946,62,2
12946,53,5
12946,3,4
12946,10,5
12946,38,5
12946,43,5
12946,44,3
12946,76,5
12946,13,5
12946,48,5
12946,55,4
12946,25,5
12946,18,4
12946,24,4
12946,27,4
12946,21,4
12946,23,4
12946,49,4
12946,52,4
12946,56,4
12946,100,5
12946,46,4
12946,174,3
12946,559,4
12946,150,5
12946,730,5
12946,142,5
12946,117,5
12946,356,2
12946,60,4
12946,133,5
12946,63,4
12946,131,5
12946,102,4
12946,59,5
12946,47,5
12946,219,5
12946,225,5
12946,67,5
12946,45,4
12946,289,5
12946,93,5
12946,265,5
12946,171,5
12946,157,5
12946,194,5
12946,81,4
12946,90,4
12946,160,5
12946,64,4
12946,514,4
12946,204,5
12946,130,5
12946,321,3
12946,138,4
12946,116,5
12946,161,5
12946,114,4
12946,132,4
12946,339,5
12946,155,5
12946,271,4
12946,31,4
12946,444,5
12946,251,5
12946,561,3
12946,518,4
12946,354,4
12946,391,4
12946,346,4
12946,364,4
12946,387,4
12946,41,3
12946,264,3
12946,107,3
12946,200,4
12946,826,5
12946,362,5
12946,326,3
12946,361,4
12946,540,4
12946,358,5
12946,245,3
12946,16,5
12946,263,3
12946,256,5
12946,529,4
12946,650,5
12946,621,3
12946,715,4
12946,639,5
12946,332,5
12946,345,4
12946,447,4
12946,241,3
12946,257,3
12946,292,5
12946,658,3
12946,98,5
12946,602,5
12946,542,5
12946,501,5
12946,329,4
12946,347,5
12946,189,5
12946,544,4
12946,681,3
12946,317,3
11588,1,3
11588,516,4
11588,329,4
11588,467,3
11588,211,3
11588,157,4
11588,375,3
8440,291,5
13879,71,4
13879,103,3
13879,109,3
13879,194,3
13879,33,4
13879,22,5
13879,57,4
13879,40,3
13879,118,4
13879,115,3
13879,111,4
13879,121,3
13879,261,4
13879,26,3
13879,11,3
13879,72,2
13879,86,2
13879,209,3
13879,84,3
13879,222,3
13879,288,3
13879,266,3
13879,15,5
13879,82,3
13879,181,3
13879,92,3
13879,236,2
13879,127,3
13879,2,4
13879,7,5
13879,19,5
13879,62,4
13879,53,4
13879,3,4
13879,10,5
13879,38,3
13879,43,5
13879,44,2
13879,76,4
13879,66,3
13879,89,3
13879,272,4
13879,137,3
13879,13,3
13879,55,4
13879,48,3
13879,54,2
13879,70,2
13879,126,2
13879,371,2
13879,276,2
13879,400,2
13879,75,4
13879,78,4
13879,136,5
13879,108,3
13879,228,4
13879,310,2
13879,156,3
13879,670,2
13879,52,3
13879,21,4
13879,56,3
13879,49,3
13879,24,3
13879,85,4
13879,27,3
13879,133,4
13879,229,4
13879,177,4
13879,117,4
13879,131,4
13879,219,5
13879,59,5
13879,102,4
13879,225,4
13879,95,5
13879,125,5
13879,97,4
13879,67,3
13879,45,3
13879,172,4
13879,46,5
13879,289,5
13879,93,5
13879,157,4
13879,265,4
13879,142,5
13879,179,4
13879,104,2
13879,171,4
13879,287,5
13879,255,3
13879,341,4
13879,178,4
13879,498,4
13879,129,4
13879,284,3
13879,468,4
13879,323,4
13879,9,3
13879,204,3
13879,161,5
13879,321,4
13879,154,5
13879,130,3
13879,296,4
13879,138,4
13879,116,4
13879,155,4
13879,114,4
13879,132,2
13879,271,4
13879,301,4
13879,233,4
13879,122,2
13879,427,5
13879,476,2
13879,646,4
13879,496,4
13879,401,4
13879,264,4
13879,148,3
13879,590,4
13879,304,4
13879,483,3
13879,326,4
13879,176,4
13879,248,4
13879,16,5
13879,540,4
13879,199,3
13879,358,4
13879,386,4
13879,245,5
13879,515,5
13879,714,5
13879,395,4
13879,457,5
13879,453,4
13879,704,5
13879,335,4
13879,278,4
13879,353,5
13879,595,4
13879,639,4
13879,545,4
13879,621,4
13879,730,3
13879,170,2
13879,145,2
13925,4,3
13925,8,2
13925,5,5
13925,50,4
13925,14,4
13925,32,1
13925,65,5
13925,29,4
13925,28,3
13925,58,5
13925,42,3
13925,79,5
13925,83,4
13925,71,2
13925,103,5
13925,109,5
13925,194,3
13925,22,4
13925,57,3
13925,40,5
13925,111,3
13925,121,4
13925,261,5
13925,26,4
13925,72,5
13925,11,4
13925,86,4
13925,209,5
13925,84,3
13925,222,4
13925,288,3
13925,266,5
13925,15,3
13925,82,4
13925,2,5
13925,7,3
13925,19,3
13925,62,3
13925,53,1
13925,3,1
13925,10,2
13925,38,3
13925,43,4
13925,44,1
13925,76,2
13925,66,2
13925,89,1
13925,13,4
13925,55,2
13925,48,5
13925,54,1
13925,70,1
13925,126,1
13925,75,5
13925,78,5
13925,136,5
13925,108,3
13925,228,3
13925,156,2
13925,25,5
13925,18,5
13925,24,5
13925,27,5
13925,21,5
13925,23,4
13925,49,1
13925,52,1
13925,56,1
13925,36,5
13925,46,5
13925,85,5
13925,1,5
13925,9,5
13925,97,4
13925,17,5
13925,20,5
13925,340,2
13925,41,3
13925,268,5
13925,104,5
13925,45,5
13925,265,5
13925,178,5
13925,264,4
13925,116,5
13925,346,3
13925,681,3
13925,37,2
13925,122,3
13925,113,4
13925,94,4
13925,63,3
13925,131,2
13925,138,3
13925,64,2
13925,212,5
13925,95,4
13925,177,5
13925,130,5
13925,160,3
13925,155,3
13925,129,4
13925,196,1
13925,161,3
13925,171,4
13925,287,4
13925,289,1
13925,117,2
13925,457,4
13925,198,1
13925,284,4
13925,173,3
13925,201,3
13925,172,5
13925,142,3
13925,80,3
13925,225,2
13925,205,4
13925,230,4
13925,557,5
13925,271,5
13925,148,5
13925,189,2
13925,93,3
13925,59,2
13925,204,3
13925,401,4
13925,229,5
13925,197,4
13925,219,1
13925,133,3
13925,145,3
13925,186,5
13925,368,2
13925,461,3
13925,471,3
13925,68,1
13925,357,2
13925,125,5
13925,158,4
13925,451,4
13925,501,2
13925,480,2
13925,696,2
13925,77,5
13925,375,3
13925,332,1
13925,361,3
